ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Meters
10732,3377 - 2502,3377,2502,29,3752.347988093019500
10733,3377 - 2562,3377,2562,30,3770.459317133277600
10734,3377 - 2498,3377,2498,31,3804.869606004386700
10735,3377 - 2539,3377,2539,32,3808.650627106327600
10736,3377 - 1001,3377,1001,33,3842.605260599270400
10737,3377 - 3841,3377,3841,34,3918.784676367612500
10738,3377 - 3513,3377,3513,35,3949.290863390972400
10739,3377 - 2540,3377,2540,36,3977.930605818973200
10740,3377 - 3792,3377,3792,37,3991.009036809777600
10741,3377 - 3291,3377,3291,38,4025.241671602346700
10742,3377 - 2574,3377,2574,39,4106.055689420522900
10743,3377 - 4060,3377,4060,40,4116.525358939939900
10744,3377 - 2571,3377,2571,41,4131.794381379576400
10745,3377 - 2561,3377,2561,42,4164.304311796207900
10746,3377 - 4048,3377,4048,43,4201.832797782252800
10747,3377 - 2563,3377,2563,44,4207.331339556429200
10748,3377 - 4051,3377,4051,45,4228.851565700490000
10749,3377 - 3838,3377,3838,46,4271.302545396468300
10750,3377 - 2547,3377,2547,47,4334.078849797969300
10751,3377 - 2548,3377,2548,48,4375.878498362229900
10752,3377 - 3793,3377,3793,49,4405.722167698912900
10753,3377 - 3687,3377,3687,50,4418.591415522578200
10754,3377 - 3795,3377,3795,51,4437.980503400838600
10755,3377 - 2572,3377,2572,52,4466.349482831224100
10756,3377 - 3660,3377,3660,53,4497.945747196971800
10757,3377 - 2570,3377,2570,54,4514.867775397974600
10758,3377 - 3797,3377,3797,55,4553.918846396750300
10759,3377 - 2503,3377,2503,56,4665.763520272462300
10760,3377 - 2707,3377,2707,57,4737.976568096442000
10761,3377 - 4058,3377,4058,58,4759.460466386686700
10762,3377 - 3794,3377,3794,59,4772.115798475380900
10763,3377 - 3798,3377,3798,60,4802.710487877206100
10764,3377 - 2569,3377,2569,61,4817.264663453757700
10765,3377 - 2504,3377,2504,62,4929.711337628944400
10766,3377 - 2542,3377,2542,63,4987.312145433293200
10767,3377 - 2568,3377,2568,64,5053.064108644624900
10768,3377 - 3799,3377,3799,65,5099.394544271446600
10769,3377 - 4057,3377,4057,66,5240.600721632045000
10770,3377 - 3292,3377,3292,67,5421.413198285327800
10771,3377 - 4052,3377,4052,68,5469.001187937766200
10772,3377 - 4059,3377,4059,69,5509.607040864920200
10773,3377 - 2822,3377,2822,70,5779.250362679242200
10774,3377 - 4055,3377,4055,71,5788.649238813103700
10775,3377 - 4054,3377,4054,72,6013.350220687250800
10776,3377 - 2544,3377,2544,73,6214.417975327627600
10777,3377 - 3293,3377,3293,74,6305.811819403775200
10778,3377 - 2823,3377,2823,75,6780.529554551272700
10779,3377 - 4061,3377,4061,76,6801.367406950069400
10780,3377 - 4062,3377,4062,77,7438.985235595992000
10781,3687 - 3687,3687,3687,1,0.000000000000000
10782,3687 - 3513,3687,3513,2,628.048183925606050
10783,3687 - 2502,3687,2502,3,716.933122782321220
10784,3687 - 4048,3687,4048,4,720.472962141354740
10785,3687 - 2570,3687,2570,5,768.692087844003370
10786,3687 - 2503,3687,2503,6,890.274366050965000
10787,3687 - 2549,3687,2549,7,893.662900202322250
10788,3687 - 2504,3687,2504,8,1154.222183407447800
10789,3687 - 2567,3687,2567,9,1221.931388335185100
10790,3687 - 3684,3687,3684,10,1238.597644845783400
10791,3687 - 2494,3687,2494,11,1373.209012314861900
10792,3687 - 2499,3687,2499,12,1463.678998640229600
10793,3687 - 2495,3687,2495,13,1554.448758797295100
10794,3687 - 3619,3687,3619,14,1755.804818773005800
10795,3687 - 2575,3687,2575,15,1761.778463015274200
10796,3687 - 2539,3687,2539,16,1765.488314241949000
10797,3687 - 3455,3687,3455,17,1822.990774536428000
10798,3687 - 3621,3687,3621,18,1831.177641332169300
10799,3687 - 3390,3687,3390,19,1856.128221472804900
10800,3687 - 4060,3687,4060,20,1929.099129453040200
10801,3687 - 3294,3687,3294,21,1937.460200040237900
10802,3687 - 2498,3687,2498,22,1981.001155637789700
10803,3687 - 2496,3687,2496,23,1983.433229622811000
10804,3687 - 2711,3687,2711,24,2006.814243236963400
10805,3687 - 2563,3687,2563,25,2019.905110069529400
10806,3687 - 2552,3687,2552,26,2093.133197443273700
10807,3687 - 2565,3687,2565,27,2116.356835351956800
10808,3687 - 4047,3687,4047,28,2152.806165044580200
10809,3687 - 2562,3687,2562,29,2179.785971383780600
10810,3687 - 2566,3687,2566,30,2190.922261370944900
10811,3687 - 4059,3687,4059,31,2224.719517153942000
10812,3687 - 2497,3687,2497,32,2264.801144421859600
10813,3687 - 2707,3687,2707,33,2302.707624988757300
10814,3687 - 1001,3687,1001,34,2358.352306729772400
10815,3687 - 2537,3687,2537,35,2365.197547246305900
10816,3687 - 3686,3687,3686,36,2372.819821142975800
10817,3687 - 4061,3687,4061,37,2382.775991427492000
10818,3687 - 2501,3687,2501,38,2416.049425313172400
10819,3687 - 3291,3687,3291,39,2541.488591142649100
10820,3687 - 2571,3687,2571,40,2542.667965162078400
10821,3687 - 2561,3687,2561,41,2680.551231336509800
10822,3687 - 3685,3687,3685,42,2718.277378492591700
10823,3687 - 4051,3687,4051,43,2737.378271489991200
10824,3687 - 3635,3687,3635,44,2817.502729795601200
10825,3687 - 2574,3687,2574,45,2856.983007715524800
10826,3687 - 3660,3687,3660,46,2868.609654561375000
10827,3687 - 4062,3687,4062,47,3020.393820073413300
10828,3687 - 2540,3687,2540,48,3196.728900639503500
10829,3687 - 2542,3687,2542,49,3208.500769608897400
10830,3687 - 2572,3687,2572,50,3217.276801126226000
10831,3687 - 2569,3687,2569,51,3327.398932131161500
10832,3687 - 4058,3687,4058,52,3510.387784681689000
10833,3687 - 3292,3687,3292,53,3520.734109402631500
10834,3687 - 2568,3687,2568,54,3560.515235025626700
10835,3687 - 4057,3687,4057,55,3606.797560632148400
10836,3687 - 4050,3687,4050,56,3608.877634169012700
10837,3687 - 2547,3687,2547,57,3652.035423899171700
10838,3687 - 3797,3687,3797,58,3731.562599550727600
10839,3687 - 2548,3687,2548,59,3853.306466815947700
10840,3687 - 3798,3687,3798,60,3942.193839461871400
10841,3687 - 4052,3687,4052,61,3959.016659136368600
10842,3687 - 3293,3687,3293,62,4118.385589916874800
10843,3687 - 2822,3687,2822,63,4145.447201679346100
10844,3687 - 3792,3687,3792,64,4160.857067596000000
10845,3687 - 4055,3687,4055,65,4190.841368139905200
10846,3687 - 3799,3687,3799,66,4242.635603135533500
10847,3687 - 3841,3687,3841,67,4262.394633174663800
10848,3687 - 3790,3687,3790,68,4292.273968395248600
10849,3687 - 3795,3687,3795,69,4396.793511546540700
10850,3687 - 3377,3687,3377,70,4418.591415522577300
10851,3687 - 4054,3687,4054,71,4503.365691885853300
10852,3687 - 3838,3687,3838,72,4531.497490774971100
10853,3687 - 2544,3687,2544,73,4580.544892324631300
10854,3687 - 3794,3687,3794,74,4639.664897616995400
10855,3687 - 2823,3687,2823,75,4819.691750522695700
10856,3687 - 3793,3687,3793,76,4920.927583510713700
10857,3687 - 3791,3687,3791,77,6413.585717015671400
10858,2504 - 2504,2504,2504,1,0.000000000000000
10859,2504 - 2503,2504,2503,2,263.947817356482690
10860,2504 - 2570,2504,2570,3,414.843562230971090
10861,2504 - 4048,2504,4048,4,727.878539846693000
10862,2504 - 3513,2504,3513,5,1139.168106031973800
10863,2504 - 3687,2504,3687,6,1154.222183407447800
10864,2504 - 2502,2504,2502,7,1228.053044888688600
10865,2504 - 2549,2504,2549,8,1404.782822308689900
10866,2504 - 2567,2504,2567,9,1733.051310441552500
10867,2504 - 3684,2504,3684,10,1749.717566952151200
10868,2504 - 2494,2504,2494,11,1884.328934421229400
10869,2504 - 2499,2504,2499,12,1974.798920746597100
10870,2504 - 2495,2504,2495,13,2065.568680903663300
10871,2504 - 3619,2504,3619,14,2266.924740879373500
10872,2504 - 2575,2504,2575,15,2272.898385121641200
10873,2504 - 2539,2504,2539,16,2276.608236348317400
10874,2504 - 3455,2504,3455,17,2334.110696642795600
10875,2504 - 3621,2504,3621,18,2342.297563438537100
10876,2504 - 3390,2504,3390,19,2367.248143579172400
10877,2504 - 4060,2504,4060,20,2440.219051559408400
10878,2504 - 3294,2504,3294,21,2448.580122146605400
10879,2504 - 2711,2504,2711,22,2480.174187773316100
10880,2504 - 2498,2504,2498,23,2492.121077744157900
10881,2504 - 2496,2504,2496,24,2494.553151729178400
10882,2504 - 2563,2504,2563,25,2531.025032175897200
10883,2504 - 2552,2504,2552,26,2604.253119549641300
10884,2504 - 2565,2504,2565,27,2627.476757458324800
10885,2504 - 4047,2504,4047,28,2663.926087150947800
10886,2504 - 2562,2504,2562,29,2690.905893490148600
10887,2504 - 2566,2504,2566,30,2702.042183477312400
10888,2504 - 2497,2504,2497,31,2775.921066528227600
10889,2504 - 3686,2504,3686,32,2846.179765679328700
10890,2504 - 1001,2504,1001,33,2869.472228836140400
10891,2504 - 2537,2504,2537,34,2876.317469352673900
10892,2504 - 2501,2504,2501,35,2927.169347419540400
10893,2504 - 4059,2504,4059,36,3020.067591849089200
10894,2504 - 3291,2504,3291,37,3052.608513249017100
10895,2504 - 2571,2504,2571,38,3053.787887268446400
10896,2504 - 2707,2504,2707,39,3061.670260715910000
10897,2504 - 4061,2504,4061,40,3178.124066122639800
10898,2504 - 2561,2504,2561,41,3191.671153442877800
10899,2504 - 3685,2504,3685,42,3229.397300598959600
10900,2504 - 4051,2504,4051,43,3248.498193596359200
10901,2504 - 3635,2504,3635,44,3328.622651901968300
10902,2504 - 2574,2504,2574,45,3330.342952251877700
10903,2504 - 3660,2504,3660,46,3379.729576667743900
10904,2504 - 2572,2504,2572,47,3690.636745662579000
10905,2504 - 2540,2504,2540,48,3707.848822745871500
10906,2504 - 2542,2504,2542,49,3719.620691715265800
10907,2504 - 4062,2504,4062,50,3815.741894768561000
10908,2504 - 2569,2504,2569,51,3838.518854237529500
10909,2504 - 4058,2504,4058,52,3852.387206478042600
10910,2504 - 3292,2504,3292,53,4031.854031508999900
10911,2504 - 2568,2504,2568,54,4071.635157131995100
10912,2504 - 4057,2504,4057,55,4117.917482738517700
10913,2504 - 4050,2504,4050,56,4119.997556275379800
10914,2504 - 2547,2504,2547,57,4163.155346005540200
10915,2504 - 3797,2504,3797,58,4242.682521657095100
10916,2504 - 2548,2504,2548,59,4364.426388922315700
10917,2504 - 3798,2504,3798,60,4453.313761568239000
10918,2504 - 4052,2504,4052,61,4470.136581242735700
10919,2504 - 3293,2504,3293,62,4629.505512023244600
10920,2504 - 2822,2504,2822,63,4656.567123785714100
10921,2504 - 3792,2504,3792,64,4671.976989702368000
10922,2504 - 4055,2504,4055,65,4701.961290246274100
10923,2504 - 3799,2504,3799,66,4753.755525241900600
10924,2504 - 3841,2504,3841,67,4773.514555281031800
10925,2504 - 3790,2504,3790,68,4803.393890501615700
10926,2504 - 3795,2504,3795,69,4907.913433652908700
10927,2504 - 3377,2504,3377,70,4929.711337628945300
10928,2504 - 4054,2504,4054,71,5014.485613992220400
10929,2504 - 3838,2504,3838,72,5042.617412881338200
10930,2504 - 2544,2504,2544,73,5091.664814430999300
10931,2504 - 3794,2504,3794,74,5150.784819723364300
10932,2504 - 3793,2504,3793,75,5432.047505617081700
10933,2504 - 2823,2504,2823,76,5497.028916882707600
10934,2504 - 3791,2504,3791,77,6924.705639122038500
10935,1001 - 1001,1001,1001,1,0.000000000000000
10936,1001 - 3291,1001,3291,2,185.268399521877060
10937,1001 - 2497,1001,2497,3,218.674485012048650
10938,1001 - 2561,1001,2561,4,324.331039715737350
10939,1001 - 2496,1001,2496,5,376.369578802961370
10940,1001 - 2562,1001,2562,6,394.929257240991600
10941,1001 - 4051,1001,4051,7,484.718497425083000
10942,1001 - 3390,1001,3390,8,502.224085256967500
10943,1001 - 3619,1001,3619,9,603.997989652766360
10944,1001 - 4047,1001,4047,10,636.797517999792030
10945,1001 - 2565,1001,2565,11,676.091845023814810
10946,1001 - 2571,1001,2571,12,678.405988883693570
10947,1001 - 2495,1001,2495,13,862.921691471387020
10948,1001 - 3635,1001,3635,14,901.496485617229270
10949,1001 - 3294,1001,3294,15,958.124134669534210
10950,1001 - 2569,1001,2569,16,977.291391373288320
10951,1001 - 2494,1001,2494,17,986.725759975910250
10952,1001 - 2498,1001,2498,18,1016.319854218881500
10953,1001 - 2539,1001,2539,19,1020.100875320822900
10954,1001 - 3684,1001,3684,20,1207.037133745875300
10955,1001 - 2568,1001,2568,21,1213.090836564154400
10956,1001 - 2540,1001,2540,22,1263.224544874032300
10957,1001 - 3455,1001,3455,23,1284.730511664343800
10958,1001 - 2499,1001,2499,24,1323.055498959142100
10959,1001 - 2537,1001,2537,25,1382.904099197465700
10960,1001 - 3685,1001,3685,26,1470.929815773680000
10961,1001 - 3621,1001,3621,27,1488.710981506602600
10962,1001 - 3660,1001,3660,28,1513.537055387567100
10963,1001 - 3798,1001,3798,29,1585.973647841098500
10964,1001 - 4060,1001,4060,30,1607.728591153132400
10965,1001 - 4052,1001,4052,31,1629.027915857296400
10966,1001 - 3797,1001,3797,32,1688.457515350654800
10967,1001 - 2563,1001,2563,33,1698.534571769621600
10968,1001 - 2547,1001,2547,34,1718.531068133700300
10969,1001 - 3513,1001,3513,35,1730.304122804166100
10970,1001 - 2552,1001,2552,36,1746.046627591665800
10971,1001 - 2501,1001,2501,37,1751.682137849298700
10972,1001 - 3799,1001,3799,38,1886.415411514760500
10973,1001 - 2502,1001,2502,39,1911.764552095313100
10974,1001 - 2548,1001,2548,40,1919.802111050476500
10975,1001 - 4055,1001,4055,41,1948.675966732633200
10976,1001 - 2549,1001,2549,42,1999.859202245813800
10977,1001 - 2542,1001,2542,43,2057.600768813588700
10978,1001 - 4048,1001,4048,44,2141.593688989446900
10979,1001 - 2566,1001,2566,45,2148.261925035536500
10980,1001 - 4054,1001,4054,46,2173.376948606781300
10981,1001 - 4057,1001,4057,47,2179.500569285723500
10982,1001 - 3792,1001,3792,48,2227.352711830527400
10983,1001 - 2707,1001,2707,49,2229.179800309634600
10984,1001 - 3794,1001,3794,50,2319.117353732624000
10985,1001 - 3841,1001,3841,51,2328.890277409193000
10986,1001 - 3687,1001,3687,52,2358.352306729772000
10987,1001 - 2567,1001,2567,53,2416.762817648177100
10988,1001 - 2570,1001,2570,54,2454.628666605168700
10989,1001 - 3795,1001,3795,55,2463.289155781071300
10990,1001 - 2575,1001,2575,56,2574.954364273798100
10991,1001 - 3292,1001,3292,57,2581.690210414223200
10992,1001 - 3838,1001,3838,58,2597.993135009498000
10993,1001 - 2503,1001,2503,59,2605.524411479657400
10994,1001 - 2822,1001,2822,60,2791.358471878737000
10995,1001 - 4050,1001,4050,61,2865.671854970759300
10996,1001 - 2504,1001,2504,62,2869.472228836139900
10997,1001 - 3793,1001,3793,63,2987.423227745242900
10998,1001 - 4059,1001,4059,64,2993.642937228513300
10999,1001 - 2711,1001,2711,65,3201.645672549955600
11000,1001 - 2544,1001,2544,66,3226.526084527122300
11001,1001 - 3686,1001,3686,67,3488.585653970267700
11002,1001 - 3293,1001,3293,68,3600.338841854606000
11003,1001 - 3790,1001,3790,69,3716.287813471939400
11004,1001 - 3377,1001,3377,70,3842.605260599269500
11005,1001 - 2823,1001,2823,71,3850.818177931567300
11006,1001 - 2574,1001,2574,72,3972.748840542816700
11007,1001 - 2572,1001,2572,73,4333.042633953517900
11008,1001 - 4061,1001,4061,74,4492.800751041462700
11009,1001 - 4058,1001,4058,75,4626.153617508980500
11010,1001 - 4062,1001,4062,76,5130.418579687385300
11011,1001 - 3791,1001,3791,77,5500.111124789236800
11012,2574 - 2574,2574,2574,1,0.000000000000000
11013,2574 - 2572,2574,2572,2,360.293793410700570
11014,2574 - 3686,2574,3686,3,484.163186572549020
11015,2574 - 2711,2574,2711,4,850.168764478561680
11016,2574 - 4058,2574,4058,5,1349.770735919134000
11017,2574 - 2575,2574,2575,6,1487.729695583951100
11018,2574 - 2567,2574,2567,7,1662.352250678829700
11019,2574 - 2566,2574,2566,8,1893.471114275080000
11020,2574 - 2549,2574,2549,9,2120.381920569202500
11021,2574 - 2502,2574,2502,10,2140.049884933203900
11022,2574 - 2501,2574,2501,11,2297.535818607251300
11023,2574 - 2552,2574,2552,12,2297.956698121850400
11024,2574 - 3513,2574,3513,13,2461.293621462818900
11025,2574 - 3685,2574,3685,14,2509.883055765136800
11026,2574 - 2537,2574,2537,15,2626.297013658351300
11027,2574 - 4048,2574,4048,16,2640.224389975199800
11028,2574 - 3621,2574,3621,17,2697.189475384014300
11029,2574 - 2499,2574,2499,18,2797.185623855873900
11030,2574 - 3687,2574,3687,19,2856.983007715524800
11031,2574 - 3455,2574,3455,20,2896.755091276272700
11032,2574 - 3684,2574,3684,21,2917.488709668140900
11033,2574 - 2570,2574,2570,22,2953.259367590921600
11034,2574 - 3294,2574,3294,23,3052.796127234282300
11035,2574 - 2494,2574,2494,24,3066.671142613606200
11036,2574 - 2503,2574,2503,25,3104.155112465410200
11037,2574 - 4050,2574,4050,26,3244.893647422756700
11038,2574 - 2495,2574,2495,27,3247.910889096040100
11039,2574 - 2504,2574,2504,28,3330.342952251877700
11040,2574 - 4047,2574,4047,29,3374.239747592024300
11041,2574 - 3619,2574,3619,30,3405.414694890050200
11042,2574 - 2539,2574,2539,31,3458.950444540694200
11043,2574 - 3390,2574,3390,32,3509.011257043848200
11044,2574 - 4060,2574,4060,33,3622.561259751785200
11045,2574 - 2496,2574,2496,34,3633.043105739855000
11046,2574 - 3635,2574,3635,35,3673.198749044846000
11047,2574 - 2498,2574,2498,36,3674.463285936534700
11048,2574 - 2563,2574,2563,37,3713.367240368274500
11049,2574 - 2565,2574,2565,38,3771.373941860000700
11050,2574 - 2562,2574,2562,39,3832.669006954824500
11051,2574 - 2497,2574,2497,40,3876.049588251904400
11052,2574 - 1001,2574,1001,41,3972.748840542817100
11053,2574 - 3790,2574,3790,42,3979.738242293192800
11054,2574 - 3377,2574,3377,43,4106.055689420522000
11055,2574 - 3291,2574,3291,44,4155.385251545894800
11056,2574 - 2571,2574,2571,45,4195.551000733122200
11057,2574 - 2540,2574,2540,46,4205.901833154021000
11058,2574 - 2707,2574,2707,47,4244.012468908287700
11059,2574 - 2561,2574,2561,48,4294.447891739755500
11060,2574 - 4051,2574,4051,49,4358.995145644036700
11061,2574 - 3792,2574,3792,50,4366.291007776744700
11062,2574 - 3660,2574,3660,51,4558.811238641518700
11063,2574 - 2547,2574,2547,52,4566.410172305017100
11064,2574 - 3841,2574,3841,53,4620.528422529808300
11065,2574 - 2548,2574,2548,54,4762.715014078792600
11066,2574 - 3797,2574,3797,55,4786.250168903798100
11067,2574 - 2542,2574,2542,56,4901.962899907641300
11068,2574 - 2569,2574,2569,57,4947.408243397305300
11069,2574 - 3791,2574,3791,58,4997.005936373246200
11070,2574 - 4059,2574,4059,59,5015.642941676766900
11071,2574 - 3798,2574,3798,60,5035.041810384253900
11072,2574 - 3838,2574,3838,61,5137.699598339713700
11073,2574 - 2568,2574,2568,62,5183.207688588172500
11074,2574 - 3292,2574,3292,63,5214.196239701376700
11075,2574 - 4061,2574,4061,64,5239.758999143015900
11076,2574 - 3793,2574,3793,65,5279.061372865858200
11077,2574 - 4057,2574,4057,66,5300.259690930893200
11078,2574 - 3795,2574,3795,67,5300.350758497884300
11079,2574 - 3799,2574,3799,68,5579.044540536478100
11080,2574 - 4052,2574,4052,69,5599.144767881313800
11081,2574 - 3794,2574,3794,70,5634.486053572426500
11082,2574 - 3293,2574,3293,71,5811.847720215621800
11083,2574 - 2822,2574,2822,72,5838.909331978090400
11084,2574 - 4062,2574,4062,73,5877.376827788938500
11085,2574 - 4055,2574,4055,74,5884.303498438650400
11086,2574 - 4054,2574,4054,75,6143.493800630798400
11087,2574 - 2544,2574,2544,76,6274.007022623376500
11088,2574 - 2823,2574,2823,77,6679.371125075083900
11089,2569 - 2569,2569,2569,1,0.000000000000000
11090,2569 - 2568,2569,2568,2,235.799445190866120
11091,2569 - 4051,2569,4051,3,592.114047069069100
11092,2569 - 4052,2569,4052,4,651.736524484008210
11093,2569 - 3660,2569,3660,5,654.236442235154980
11094,2569 - 2571,2569,2571,6,790.280337248981710
11095,2569 - 3291,2569,3291,7,792.022991851411230
11096,2569 - 2561,2569,2561,8,962.235821222889400
11097,2569 - 4055,2569,4055,9,971.384575359345040
11098,2569 - 1001,2569,1001,10,977.291391373288320
11099,2569 - 2497,2569,2497,11,1076.304114679200900
11100,2569 - 2562,2569,2562,12,1148.459443946279900
11101,2569 - 2542,2569,2542,13,1180.959681948136700
11102,2569 - 4054,2569,4054,14,1196.085557233493300
11103,2569 - 2565,2569,2565,15,1212.047232947202900
11104,2569 - 4057,2569,4057,16,1274.360156026271900
11105,2569 - 2498,2569,2498,17,1346.397776493370400
11106,2569 - 2496,2569,2496,18,1347.811367320249500
11107,2569 - 3390,2569,3390,19,1472.080085536355500
11108,2569 - 4060,2569,4060,20,1513.945423844820700
11109,2569 - 2539,2569,2539,21,1563.368540455210700
11110,2569 - 3619,2569,3619,22,1575.439778170054500
11111,2569 - 4047,2569,4047,23,1608.239306517080200
11112,2569 - 2563,2569,2563,24,1634.136069070130600
11113,2569 - 3292,2569,3292,25,1711.773531714671000
11114,2569 - 3635,2569,3635,26,1759.126115284381500
11115,2569 - 2495,2569,2495,27,1832.777691750775100
11116,2569 - 2822,2569,2822,28,1886.218058619286000
11117,2569 - 3294,2569,3294,29,1931.255993757822100
11118,2569 - 2494,2569,2494,30,1955.562193552298400
11119,2569 - 2540,2569,2540,31,2054.893157064884200
11120,2569 - 2707,2569,2707,32,2098.282144673117700
11121,2569 - 3798,2569,3798,33,2154.857159934250800
11122,2569 - 3684,2569,3684,34,2176.083759147263700
11123,2569 - 3455,2569,3455,35,2256.172300181631700
11124,2569 - 3799,2569,3799,36,2285.000686959712300
11125,2569 - 2499,2569,2499,37,2292.911499238530700
11126,2569 - 2544,2569,2544,38,2321.385671267671100
11127,2569 - 3797,2569,3797,39,2354.372065009807100
11128,2569 - 2537,2569,2537,40,2357.563502051954400
11129,2569 - 4059,2569,4059,41,2366.215843408961500
11130,2569 - 3685,2569,3685,42,2445.589218628168100
11131,2569 - 3621,2569,3621,43,2460.152770023890800
11132,2569 - 2547,2569,2547,44,2510.199680324552900
11133,2569 - 3513,2569,3513,45,2699.350748205554300
11134,2569 - 2548,2569,2548,46,2711.470723241328900
11135,2569 - 2552,2569,2552,47,2717.699987795953300
11136,2569 - 2501,2569,2501,48,2723.335498053586400
11137,2569 - 3293,2569,3293,49,2726.319583799354400
11138,2569 - 2502,2569,2502,50,2880.811177496701000
11139,2569 - 3794,2569,3794,51,2888.000865825776100
11140,2569 - 2823,2569,2823,52,2959.482916644016300
11141,2569 - 2549,2569,2549,53,2969.715202525202100
11142,2569 - 3792,2569,3792,54,3019.021324021380700
11143,2569 - 4048,2569,4048,55,3110.640314390835100
11144,2569 - 2566,2569,2566,56,3119.915285239824200
11145,2569 - 3841,2569,3841,57,3120.558889600045900
11146,2569 - 3795,2569,3795,58,3197.952263129718200
11147,2569 - 3687,2569,3687,59,3327.398932131160100
11148,2569 - 2567,2569,2567,60,3385.809443049565300
11149,2569 - 3838,2569,3838,61,3389.661747200351300
11150,2569 - 2570,2569,2570,62,3423.675292006556900
11151,2569 - 2575,2569,2575,63,3549.613767128286300
11152,2569 - 2503,2569,2503,64,3574.571036881045500
11153,2569 - 3793,2569,3793,65,3779.091839936095800
11154,2569 - 2504,2569,2504,66,3838.518854237528100
11155,2569 - 4050,2569,4050,67,3840.331257825248000
11156,2569 - 4061,2569,4061,68,3894.817534608252600
11157,2569 - 2711,2569,2711,69,4170.692297951343800
11158,2569 - 3686,2569,3686,70,4463.245056824756800
11159,2569 - 4062,2569,4062,71,4532.435363254174300
11160,2569 - 3790,2569,3790,72,4690.947216326428100
11161,2569 - 3377,2569,3377,73,4817.264663453756800
11162,2569 - 2574,2569,2574,74,4947.408243397305300
11163,2569 - 2572,2569,2572,75,5307.702036808006600
11164,2569 - 4058,2569,4058,76,5600.813020363470100
11165,2569 - 3791,2569,3791,77,6357.740754456388500
11166,2539 - 2539,2539,2539,1,0.000000000000000
11167,2539 - 2498,2539,2498,2,216.970763961840310
11168,2539 - 2565,2539,2565,3,352.326443676008070
11169,2539 - 2494,2539,2494,4,393.651575663087330
11170,2539 - 2495,2539,2495,5,492.885530229345930
11171,2539 - 3390,2539,3390,6,524.379846842855390
11172,2539 - 4060,2539,4060,7,602.166921375309580
11173,2539 - 3684,2539,3684,8,614.173141258052620
11174,2539 - 2562,2539,2562,9,626.443059354831120
11175,2539 - 3619,2539,3619,10,690.357509314056530
11176,2539 - 2563,2539,2563,11,692.972901991798720
11177,2539 - 2499,2539,2499,12,734.738441917319730
11178,2539 - 2571,2539,2571,13,778.667728890129300
11179,2539 - 2496,2539,2496,14,857.942870343920280
11180,2539 - 3455,2539,3455,15,930.066737661478670
11181,2539 - 3621,2539,3621,16,942.802523075438670
11182,2539 - 3291,2539,3291,17,964.933505197081900
11183,2539 - 4051,2539,4051,18,973.543641104041740
11184,2539 - 1001,2539,1001,19,1020.100875320822800
11185,2539 - 3294,2539,3294,20,1033.020680914288700
11186,2539 - 4047,2539,4047,21,1118.370809540751000
11187,2539 - 2561,2539,2561,22,1127.208319307560000
11188,2539 - 3513,2539,3513,23,1137.440130316343100
11189,2539 - 3660,2539,3660,24,1138.043255203525600
11190,2539 - 2497,2539,2497,25,1193.749761895910300
11191,2539 - 2707,2539,2707,26,1223.618130531811900
11192,2539 - 2502,2539,2502,27,1318.900559607490100
11193,2539 - 2549,2539,2549,28,1411.209933655991300
11194,2539 - 2552,2539,2552,29,1418.988629725043200
11195,2539 - 2537,2539,2537,30,1476.530099534356900
11196,2539 - 2542,2539,2542,31,1504.389877133347900
11197,2539 - 4048,2539,4048,32,1548.729696501623900
11198,2539 - 2569,2539,2569,33,1563.368540455210900
11199,2539 - 2501,2539,2501,34,1589.998029239257900
11200,2539 - 2566,2539,2566,35,1716.673952977714200
11201,2539 - 3687,2539,3687,36,1765.488314241949200
11202,2539 - 2568,2539,2568,37,1799.167985646077100
11203,2539 - 2567,2539,2567,38,1823.898825160353900
11204,2539 - 3685,2539,3685,39,1829.609930780642800
11205,2539 - 2570,2539,2570,40,1861.764674117345700
11206,2539 - 4057,2539,4057,41,1880.698229638598800
11207,2539 - 3635,2539,3635,42,1912.975275130652300
11208,2539 - 3292,2539,3292,43,1917.707776917381800
11209,2539 - 4059,2539,4059,44,1995.248603300291500
11210,2539 - 2503,2539,2503,45,2012.660418991834400
11211,2539 - 2575,2539,2575,46,2198.737296672775300
11212,2539 - 4052,2539,4052,47,2211.723080696419400
11213,2539 - 2504,2539,2504,48,2276.608236348317400
11214,2539 - 2540,2539,2540,49,2279.630576079854600
11215,2539 - 3798,2539,3798,50,2388.850927432921300
11216,2539 - 2822,2539,2822,51,2419.347870685796800
11217,2539 - 4055,2539,4055,52,2464.742037146355900
11218,2539 - 3799,2539,3799,53,2525.965993598382700
11219,2539 - 3797,2539,3797,54,2586.673632248477600
11220,2539 - 2711,2539,2711,55,2608.781680062132600
11221,2539 - 2547,2539,2547,56,2734.937099339522800
11222,2539 - 4054,2539,4054,57,2756.072113445904100
11223,2539 - 3293,2539,3293,58,2791.453381839143300
11224,2539 - 4050,2539,4050,59,2838.801492084762700
11225,2539 - 2544,2539,2544,60,2854.515483334181700
11226,2539 - 2548,2539,2548,61,2936.208142256298700
11227,2539 - 3686,2539,3686,62,2974.787257968145200
11228,2539 - 3794,2539,3794,63,3121.994633324446600
11229,2539 - 3792,2539,3792,64,3243.758743036350600
11230,2539 - 2823,2539,2823,65,3297.607286251327000
11231,2539 - 3841,2539,3841,66,3345.296308615015700
